series,origin,date,h,model,actual,forecast,abs_err,ape,sq_err
orders,2018-07-06,2018-07-06,1,seasonal_naive,121.0,173.0,52.0,42.97520661157025,2704.0
orders,2018-07-06,2018-07-06,1,linear_regression,121.0,176.41841432225047,55.41841432225047,45.80034241508304,3071.200645992616
orders,2018-07-06,2018-07-06,1,sarima,121.0,196.0522989984663,75.05229899846631,62.02669338716224,5632.847584955188
orders,2018-07-06,2018-07-06,1,ensemble,121.0,186.23535666035838,65.23535666035838,53.913517901122624,4255.651758604164
orders,2018-07-06,2018-07-12,7,naive,118.0,194.0,76.0,64.40677966101696,5776.0
orders,2018-07-06,2018-07-12,7,seasonal_naive,118.0,194.0,76.0,64.40677966101696,5776.0
orders,2018-07-06,2018-07-12,7,linear_regression,118.0,205.89917590224474,87.89917590224474,74.49082703580062,7726.265124293762
orders,2018-07-06,2018-07-12,7,sarima,118.0,237.71789133223024,119.71789133223024,101.45584011205953,14332.373505035688
orders,2018-07-06,2018-07-12,7,ensemble,118.0,221.8085336172375,103.80853361723749,87.97333357393006,10776.211651761125
orders,2018-07-07,2018-07-07,1,naive,91.0,121.0,30.0,32.967032967032964,900.0
orders,2018-07-07,2018-07-07,1,seasonal_naive,91.0,124.0,33.0,36.26373626373626,1089.0
orders,2018-07-07,2018-07-07,1,linear_regression,91.0,132.78516624041143,41.78516624041143,45.91776509935322,1746.000117738819
orders,2018-07-07,2018-07-07,1,sarima,91.0,125.14800155603248,34.14800155603248,37.52527643520053,1166.0860102707968
orders,2018-07-07,2018-07-07,1,ensemble,91.0,128.96658389822196,37.966583898221955,41.72152076727688,1441.4614929007266
orders,2018-07-07,2018-07-13,7,naive,167.0,121.0,46.0,27.54491017964072,2116.0
orders,2018-07-07,2018-07-13,7,seasonal_naive,167.0,121.0,46.0,27.54491017964072,2116.0
orders,2018-07-07,2018-07-13,7,linear_regression,167.0,168.28957090082633,1.2895709008263339,0.7721981442073855,1.6629931082580423
orders,2018-07-07,2018-07-13,7,sarima,167.0,204.8182894931416,37.818289493141606,22.645682331222517,1430.2230201870648
orders,2018-07-07,2018-07-13,7,ensemble,167.0,186.55393019698397,19.55393019698397,11.708940237714952,382.35618614852154
orders,2018-07-08,2018-07-08,1,naive,120.0,91.0,29.0,24.166666666666668,841.0
orders,2018-07-08,2018-07-08,1,seasonal_naive,120.0,161.0,41.0,34.166666666666664,1681.0
orders,2018-07-08,2018-07-08,1,linear_regression,120.0,157.6015345268547,37.60153452685469,31.334612105712246,1413.8753987742455
orders,2018-07-08,2018-07-08,1,sarima,120.0,144.59420586105367,24.594205861053666,20.495171550878055,604.8749619358865
orders,2018-07-08,2018-07-08,1,ensemble,120.0,151.09787019395418,31.09787019395418,25.914891828295147,967.0775306000237
orders,2018-07-08,2018-07-14,7,naive,146.0,91.0,55.0,37.67123287671233,3025.0
orders,2018-07-08,2018-07-14,7,seasonal_naive,146.0,91.0,55.0,37.67123287671233,3025.0
orders,2018-07-08,2018-07-14,7,linear_regression,146.0,125.65456095481736,20.345439045182644,13.935232222727837,413.93688994124244
orders,2018-07-08,2018-07-14,7,sarima,146.0,158.477100319932,12.477100319931992,8.54595912324109,155.67803239364702
orders,2018-07-08,2018-07-14,7,ensemble,146.0,142.0658306373747,3.934169362625312,2.694636549743364,15.477688573819652
orders,2018-07-09,2018-07-09,1,naive,148.0,120.0,28.0,18.91891891891892,784.0
orders,2018-07-09,2018-07-09,1,seasonal_naive,148.0,193.0,45.0,30.405405405405407,2025.0
orders,2018-07-09,2018-07-09,1,linear_regression,148.0,229.45831202045886,81.45831202045886,55.03940001382355,6635.456597222433
orders,2018-07-09,2018-07-09,1,sarima,148.0,208.5138839122143,60.51388391221431,40.88775940014481,3661.93014614095
orders,2018-07-09,2018-07-09,1,ensemble,148.0,218.9860979663366,70.98609796633659,47.96357970698418,5039.0261044863355
orders,2018-07-09,2018-07-15,7,naive,151.0,120.0,31.0,20.52980132450331,961.0
orders,2018-07-09,2018-07-15,7,seasonal_naive,151.0,120.0,31.0,20.52980132450331,961.0
orders,2018-07-09,2018-07-15,7,linear_regression,151.0,151.43148621767386,0.4314862176738643,0.28575246203567173,0.1861803560424974
orders,2018-07-09,2018-07-15,7,sarima,151.0,176.97834834627008,25.97834834627008,17.204204202827867,674.8745828001535
orders,2018-07-09,2018-07-15,7,ensemble,151.0,164.20491728197197,13.204917281971973,8.74497833243177,174.36984042372208
orders,2018-07-10,2018-07-10,1,naive,132.0,148.0,16.0,12.121212121212121,256.0
orders,2018-07-10,2018-07-10,1,seasonal_naive,132.0,215.0,83.0,62.878787878787875,6889.0
orders,2018-07-10,2018-07-10,1,linear_regression,132.0,212.21994884910487,80.21994884910487,60.772688522049144,6435.240193353001
orders,2018-07-10,2018-07-10,1,sarima,132.0,182.01468351966474,50.01468351966474,37.88991175732178,2501.468567572224
orders,2018-07-10,2018-07-10,1,ensemble,132.0,197.1173161843848,65.1173161843848,49.33130013968546,4240.264867057143
orders,2018-07-10,2018-07-16,7,naive,243.0,148.0,95.0,39.09465020576132,9025.0
orders,2018-07-10,2018-07-16,7,seasonal_naive,243.0,148.0,95.0,39.09465020576132,9025.0
orders,2018-07-10,2018-07-16,7,linear_regression,243.0,219.54589371980677,23.45410628019323,9.651895588556883,550.0951014025995
orders,2018-07-10,2018-07-16,7,sarima,243.0,231.01188165726168,11.988118342738318,4.93338203404869,143.71498139949892
orders,2018-07-10,2018-07-16,7,ensemble,243.0,225.2788876885342,17.721112311465788,7.292638811302793,314.03782155558434
orders,2018-07-11,2018-07-11,1,naive,126.0,132.0,6.0,4.761904761904762,36.0
orders,2018-07-11,2018-07-11,1,seasonal_naive,126.0,254.0,128.0,101.58730158730158,16384.0
orders,2018-07-11,2018-07-11,1,linear_regression,126.0,213.17647058823388,87.17647058823388,69.18767507002688,7599.737024221207
orders,2018-07-11,2018-07-11,1,sarima,126.0,174.6778218336313,48.6778218336313,38.63319193145341,2369.530338466752
orders,2018-07-11,2018-07-11,1,ensemble,126.0,193.9271462109326,67.92714621093259,53.91043350074015,4614.097192361414
orders,2018-07-11,2018-07-17,7,naive,219.0,132.0,87.0,39.726027397260275,7569.0
orders,2018-07-11,2018-07-17,7,seasonal_naive,219.0,132.0,87.0,39.726027397260275,7569.0
orders,2018-07-11,2018-07-17,7,linear_regression,219.0,200.50326797385475,18.496732026145253,8.445996358970435,342.12909564702744
orders,2018-07-11,2018-07-17,7,sarima,219.0,217.40526022827902,1.594739771720981,0.7281916765849229,2.5431949395086866
orders,2018-07-11,2018-07-17,7,ensemble,219.0,208.95426410106688,10.045735898933117,4.587094017777679,100.91680975111356
orders,2018-07-12,2018-07-12,1,naive,118.0,126.0,8.0,6.779661016949152,64.0
orders,2018-07-12,2018-07-12,1,seasonal_naive,118.0,194.0,76.0,64.40677966101696,5776.0
orders,2018-07-12,2018-07-12,1,linear_regression,118.0,193.76470588235333,75.76470588235333,64.20737786640113,5740.290657439505
orders,2018-07-12,2018-07-12,1,sarima,118.0,150.99402429735363,32.99402429735363,27.9610375401302,1088.605639334362
orders,2018-07-12,2018-07-12,1,ensemble,118.0,172.37936508985348,54.37936508985348,46.08420770326566,2957.1153475755755
orders,2018-07-12,2018-07-18,7,naive,305.0,126.0,179.0,58.68852459016394,32041.0
orders,2018-07-12,2018-07-18,7,seasonal_naive,305.0,126.0,179.0,58.68852459016394,32041.0
orders,2018-07-12,2018-07-18,7,linear_regression,305.0,200.66666666666714,104.33333333333286,34.20765027322389,10885.444444444345
orders,2018-07-12,2018-07-18,7,sarima,305.0,212.1548302202573,92.84516977974269,30.44103927204678,8620.225551429245
orders,2018-07-12,2018-07-18,7,ensemble,305.0,206.41074844346224,98.58925155653776,32.324344772635335,9719.840522478284
orders,2018-07-13,2018-07-13,1,naive,167.0,118.0,49.0,29.34131736526946,2401.0
orders,2018-07-13,2018-07-13,1,seasonal_naive,167.0,121.0,46.0,27.54491017964072,2116.0
orders,2018-07-13,2018-07-13,1,linear_regression,167.0,153.85421994884894,13.145780051151064,7.871724581527583,172.81153315324127
orders,2018-07-13,2018-07-13,1,sarima,167.0,130.5342070701734,36.46579292982659,21.83580414959676,1329.7540540009911
orders,2018-07-13,2018-07-13,1,ensemble,167.0,142.19421350951117,24.805786490488828,14.85376436556217,615.327043411718
orders,2018-07-13,2018-07-19,7,naive,253.0,118.0,135.0,53.359683794466406,18225.0
orders,2018-07-13,2018-07-19,7,seasonal_naive,253.0,118.0,135.0,53.359683794466406,18225.0
orders,2018-07-13,2018-07-19,7,linear_regression,253.0,180.78402955385036,72.21597044614964,28.54386183642278,5215.146387479158
orders,2018-07-13,2018-07-19,7,sarima,253.0,196.6698979666544,56.33010203334561,22.264862463772968,3173.0803950871273
orders,2018-07-13,2018-07-19,7,ensemble,253.0,188.72696376025237,64.27303623974763,25.404362150097874,4131.023187475912
orders,2018-07-14,2018-07-14,1,naive,146.0,167.0,21.0,14.383561643835616,441.0
orders,2018-07-14,2018-07-14,1,seasonal_naive,146.0,91.0,55.0,37.67123287671233,3025.0
orders,2018-07-14,2018-07-14,1,linear_regression,146.0,112.12838874680531,33.871611253194686,23.199733735064854,1147.286048887545
orders,2018-07-14,2018-07-14,1,sarima,146.0,120.09588570181312,25.904114298186883,17.742544039854028,671.0231375735301
orders,2018-07-14,2018-07-14,1,ensemble,146.0,116.11213722430921,29.88786277569079,20.471138887459446,893.2843412985233
orders,2018-07-14,2018-07-20,7,naive,247.0,167.0,80.0,32.388663967611336,6400.0
orders,2018-07-14,2018-07-20,7,seasonal_naive,247.0,167.0,80.0,32.388663967611336,6400.0
orders,2018-07-14,2018-07-20,7,linear_regression,247.0,150.69434498437278,96.30565501562722,38.99014373102317,9274.779187989005
orders,2018-07-14,2018-07-20,7,sarima,247.0,191.64303844998688,55.356961550013125,22.411725323891954,3064.3931920496316
orders,2018-07-14,2018-07-20,7,ensemble,247.0,171.16869171717983,75.83130828282017,30.70093452745756,5750.387315884112
orders,2018-07-15,2018-07-15,1,naive,151.0,146.0,5.0,3.3112582781456954,25.0
orders,2018-07-15,2018-07-15,1,seasonal_naive,151.0,120.0,31.0,20.52980132450331,961.0
orders,2018-07-15,2018-07-15,1,linear_regression,151.0,140.05933503836368,10.940664961636315,7.245473484527362,119.69814980277656
orders,2018-07-15,2018-07-15,1,sarima,151.0,154.6362210269922,3.636221026992189,2.4080933953590655,13.222103357140128
orders,2018-07-15,2018-07-15,1,ensemble,151.0,147.34777803267792,3.6522219673220775,2.4186900445841575,13.338725298589946
orders,2018-07-15,2018-07-21,7,naive,185.0,146.0,39.0,21.08108108108108,1521.0
orders,2018-07-15,2018-07-21,7,seasonal_naive,185.0,146.0,39.0,21.08108108108108,1521.0
orders,2018-07-15,2018-07-21,7,linear_regression,185.0,110.72276214833826,74.27723785166174,40.14985829819553,5517.108062872331
orders,2018-07-15,2018-07-21,7,sarima,185.0,159.5043547904797,25.49564520952029,13.78142984298394,650.0279246497349
orders,2018-07-15,2018-07-21,7,ensemble,185.0,135.11355846940899,49.886441530591014,26.96564407058974,2488.657048585076
orders,2018-07-16,2018-07-16,1,naive,243.0,151.0,92.0,37.86008230452675,8464.0
orders,2018-07-16,2018-07-16,1,seasonal_naive,243.0,148.0,95.0,39.09465020576132,9025.0
orders,2018-07-16,2018-07-16,1,linear_regression,243.0,213.46393861892435,29.536061381075655,12.154757769989981,872.3789219066687
orders,2018-07-16,2018-07-16,1,sarima,243.0,216.41826850053857,26.581731499461426,10.938984156156964,706.5884495094598
orders,2018-07-16,2018-07-16,1,ensemble,243.0,214.94110355973146,28.05889644026854,11.546870963073474,787.3016694457145
orders,2018-07-16,2018-07-22,7,naive,214.0,151.0,63.0,29.439252336448597,3969.0
orders,2018-07-16,2018-07-22,7,seasonal_naive,214.0,151.0,63.0,29.439252336448597,3969.0
orders,2018-07-16,2018-07-22,7,linear_regression,214.0,136.04200056834173,77.95799943165827,36.42897169703657,6077.4496753864305
orders,2018-07-16,2018-07-22,7,sarima,214.0,180.25220944163235,33.747790558367655,15.769995588022269,1138.913367571449
orders,2018-07-16,2018-07-22,7,ensemble,214.0,158.14710500498705,55.852894995012946,26.099483642529414,3119.5458793239422
orders,2018-07-17,2018-07-17,1,naive,219.0,243.0,24.0,10.95890410958904,576.0
orders,2018-07-17,2018-07-17,1,seasonal_naive,219.0,132.0,87.0,39.726027397260275,7569.0
orders,2018-07-17,2018-07-17,1,linear_regression,219.0,198.26445012787732,20.735549872122675,9.468287612841404,429.9630284992867
orders,2018-07-17,2018-07-17,1,sarima,219.0,228.2156464181324,9.215646418132394,4.208057725174609,84.92813890403643
orders,2018-07-17,2018-07-17,1,ensemble,219.0,213.24004827300485,5.759951726995155,2.630114943833404,33.17704389731447
orders,2018-07-17,2018-07-23,7,naive,304.0,243.0,61.0,20.06578947368421,3721.0
orders,2018-07-17,2018-07-23,7,seasonal_naive,304.0,243.0,61.0,20.06578947368421,3721.0
orders,2018-07-17,2018-07-23,7,linear_regression,304.0,211.26280193236715,92.73719806763285,30.505657259089755,8600.187905435365
orders,2018-07-17,2018-07-23,7,sarima,304.0,251.54746720862698,52.45253279137302,17.254122628741122,2751.2681962300617
orders,2018-07-17,2018-07-23,7,ensemble,304.0,231.40513457049707,72.59486542950293,23.87988994391544,5270.014486727639
orders,2018-07-18,2018-07-18,1,naive,305.0,219.0,86.0,28.19672131147541,7396.0
orders,2018-07-18,2018-07-18,1,seasonal_naive,305.0,126.0,179.0,58.68852459016394,32041.0
orders,2018-07-18,2018-07-18,1,linear_regression,305.0,204.8179028132979,100.1820971867021,32.846589241541665,10036.452596725823
orders,2018-07-18,2018-07-18,1,sarima,305.0,223.78163088447815,81.21836911552185,26.628973480498967,6596.423481785154
orders,2018-07-18,2018-07-18,1,ensemble,305.0,214.29976684888803,90.70023315111197,29.737781361020318,8226.532293666072
orders,2018-07-18,2018-07-24,7,naive,270.0,219.0,51.0,18.88888888888889,2601.0
orders,2018-07-18,2018-07-24,7,seasonal_naive,270.0,219.0,51.0,18.88888888888889,2601.0
orders,2018-07-18,2018-07-24,7,linear_regression,270.0,195.7620346689387,74.2379653310613,27.49554271520789,5511.27549649586
orders,2018-07-18,2018-07-24,7,sarima,270.0,243.3556082997305,26.644391700269495,9.868293222322034,709.92360907739
orders,2018-07-18,2018-07-24,7,ensemble,270.0,219.5588214843346,50.4411785156654,18.68191796876496,2544.312490049225
orders,2018-07-19,2018-07-19,1,naive,253.0,305.0,52.0,20.553359683794465,2704.0
orders,2018-07-19,2018-07-19,1,seasonal_naive,253.0,118.0,135.0,53.359683794466406,18225.0
orders,2018-07-19,2018-07-19,1,linear_regression,253.0,186.4557544757038,66.5442455242962,26.302073329761345,4428.136612397815
orders,2018-07-19,2018-07-19,1,sarima,253.0,254.3083487587187,1.3083487587186937,0.5171338967267564,1.7117764744407467
orders,2018-07-19,2018-07-19,1,ensemble,253.0,220.38205161721123,32.61794838278877,12.892469716517299,1063.9305567022725
orders,2018-07-19,2018-07-25,7,naive,267.0,305.0,38.0,14.232209737827715,1444.0
orders,2018-07-19,2018-07-25,7,seasonal_naive,267.0,305.0,38.0,14.232209737827715,1444.0
orders,2018-07-19,2018-07-25,7,linear_regression,267.0,209.32747939755666,57.67252060244334,21.60019498218852,3326.119632639252
orders,2018-07-19,2018-07-25,7,sarima,267.0,265.6197821868049,1.3802178131950882,0.5169355105599581,1.9050012118610313
orders,2018-07-19,2018-07-25,7,ensemble,267.0,237.47363079218078,29.526369207819215,11.058565246374238,871.8064785964547
orders,2018-07-20,2018-07-20,1,naive,247.0,253.0,6.0,2.42914979757085,36.0
orders,2018-07-20,2018-07-20,1,seasonal_naive,247.0,167.0,80.0,32.388663967611336,6400.0
orders,2018-07-20,2018-07-20,1,linear_regression,247.0,157.41841432225047,89.58158567774953,36.267848452530174,8024.8604925399795
orders,2018-07-20,2018-07-20,1,sarima,247.0,227.1503166876404,19.849683312359588,8.036309033343963,394.0099276009667
orders,2018-07-20,2018-07-20,1,ensemble,247.0,192.28436550494544,54.71563449505456,22.152078742937068,2993.800658196404
orders,2018-07-20,2018-07-26,7,naive,245.0,253.0,8.0,3.2653061224489797,64.0
orders,2018-07-20,2018-07-26,7,seasonal_naive,245.0,253.0,8.0,3.2653061224489797,64.0
orders,2018-07-20,2018-07-26,7,linear_regression,245.0,187.99067917021858,57.009320829781416,23.269110542767926,3250.062661472949
orders,2018-07-20,2018-07-26,7,sarima,245.0,249.51385475278664,4.513854752786642,1.842389695014956,20.374884729254557
orders,2018-07-20,2018-07-26,7,ensemble,245.0,218.7522669615026,26.247733038497387,10.713360423876484,688.9434896602272
orders,2018-07-21,2018-07-21,1,naive,185.0,247.0,62.0,33.513513513513516,3844.0
orders,2018-07-21,2018-07-21,1,seasonal_naive,185.0,146.0,39.0,21.08108108108108,1521.0
orders,2018-07-21,2018-07-21,1,linear_regression,185.0,120.07672634271327,64.92327365728673,35.09366143637121,4215.031462378941
orders,2018-07-21,2018-07-21,1,sarima,185.0,195.7784103739818,10.778410373981814,5.8261677697199,116.17413018995877
orders,2018-07-21,2018-07-21,1,ensemble,185.0,157.92756835834754,27.072431641652457,14.633746833325652,732.9165549919452
orders,2018-07-21,2018-07-27,7,naive,189.0,247.0,58.0,30.687830687830687,3364.0
orders,2018-07-21,2018-07-27,7,seasonal_naive,189.0,247.0,58.0,30.687830687830687,3364.0
orders,2018-07-21,2018-07-27,7,linear_regression,189.0,160.91759022449793,28.08240977550207,14.858417870636018,788.6217387992143
orders,2018-07-21,2018-07-27,7,sarima,189.0,237.13605739582437,48.136057395824366,25.468813436944107,2317.080021614098
orders,2018-07-21,2018-07-27,7,ensemble,189.0,199.02682381016115,10.026823810161147,5.305197783154046,100.53719572001451
orders,2018-07-22,2018-07-22,1,naive,214.0,185.0,29.0,13.551401869158878,841.0
orders,2018-07-22,2018-07-22,1,seasonal_naive,214.0,151.0,63.0,29.439252336448597,3969.0
orders,2018-07-22,2018-07-22,1,linear_regression,214.0,146.40869565217452,67.59130434782548,31.584721657862374,4568.584423440372
orders,2018-07-22,2018-07-22,1,sarima,214.0,205.97888334476178,8.021116655238217,3.7481853529150544,64.33831239693991
orders,2018-07-22,2018-07-22,1,ensemble,214.0,176.19378949846816,37.80621050153184,17.66645350538871,1429.3095524861362
orders,2018-07-22,2018-07-28,7,naive,175.0,185.0,10.0,5.714285714285714,100.0
orders,2018-07-22,2018-07-28,7,seasonal_naive,175.0,185.0,10.0,5.714285714285714,100.0
orders,2018-07-22,2018-07-28,7,linear_regression,175.0,121.67649900539999,53.32350099460001,30.47057199691429,2843.395758321108
orders,2018-07-22,2018-07-28,7,sarima,175.0,192.08132951432077,17.08132951432077,9.760759722469013,291.7718179768059
orders,2018-07-22,2018-07-28,7,ensemble,175.0,156.87891425986038,18.12108574013962,10.35490613722264,328.37374840149147
orders,2018-07-23,2018-07-23,1,naive,304.0,214.0,90.0,29.605263157894736,8100.0
orders,2018-07-23,2018-07-23,1,seasonal_naive,304.0,243.0,61.0,20.06578947368421,3721.0
orders,2018-07-23,2018-07-23,1,linear_regression,304.0,221.48593350383493,82.51406649616507,27.142785031633245,6808.571169733551
orders,2018-07-23,2018-07-23,1,sarima,304.0,274.71598335867765,29.284016641322353,9.6329002109613,857.5536306492445
orders,2018-07-23,2018-07-23,1,ensemble,304.0,248.1009584312563,55.89904156874371,18.387842621297274,3124.7028483041377
orders,2018-07-23,2018-07-29,7,naive,184.0,214.0,30.0,16.304347826086957,900.0
orders,2018-07-23,2018-07-29,7,seasonal_naive,184.0,214.0,30.0,16.304347826086957,900.0
orders,2018-07-23,2018-07-29,7,linear_regression,184.0,148.05541346973422,35.94458653026578,19.535101375144446,1292.0133008317641
orders,2018-07-23,2018-07-29,7,sarima,184.0,212.7006195980729,28.700619598072905,15.598162825039621,823.7255653132866
orders,2018-07-23,2018-07-29,7,ensemble,184.0,180.37801653390358,3.621983466096424,1.9684692750524042,13.118764228675865
orders,2018-07-24,2018-07-24,1,naive,270.0,304.0,34.0,12.592592592592593,1156.0
orders,2018-07-24,2018-07-24,1,seasonal_naive,270.0,219.0,51.0,18.88888888888889,2601.0
orders,2018-07-24,2018-07-24,1,linear_regression,270.0,206.21892583120209,63.781074168797915,23.622620062517747,4068.0254221257005
orders,2018-07-24,2018-07-24,1,sarima,270.0,279.3987846328236,9.398784632823606,3.4810313454902246,88.33715257420117
orders,2018-07-24,2018-07-24,1,ensemble,270.0,242.80885523201283,27.19114476798717,10.070794358513767,739.358353793636
orders,2018-07-24,2018-07-30,7,naive,280.0,304.0,24.0,8.571428571428571,576.0
orders,2018-07-24,2018-07-30,7,seasonal_naive,280.0,304.0,24.0,8.571428571428571,576.0
orders,2018-07-24,2018-07-30,7,linear_regression,280.0,224.544813867576,55.45518613242399,19.805423618722852,3075.27766898179
orders,2018-07-24,2018-07-30,7,sarima,280.0,282.4938399862938,2.4938399862937786,0.8906571379620638,6.219237877237753
orders,2018-07-24,2018-07-30,7,ensemble,280.0,253.5193269269349,26.480673073065105,9.457383240380395,701.2260464025553
orders,2018-07-25,2018-07-25,1,naive,267.0,270.0,3.0,1.1235955056179776,9.0
orders,2018-07-25,2018-07-25,1,seasonal_naive,267.0,305.0,38.0,14.232209737827715,1444.0
orders,2018-07-25,2018-07-25,1,linear_regression,267.0,219.06445012787586,47.93554987212414,17.953389465215032,2297.8169415429006
orders,2018-07-25,2018-07-25,1,sarima,267.0,274.2321345379817,7.232134537981722,2.708664620966937,52.30376997546809
orders,2018-07-25,2018-07-25,1,ensemble,267.0,246.6482923329288,20.351707667071196,7.622362422124043,414.19200496592447
orders,2018-07-25,2018-07-31,7,naive,316.0,270.0,46.0,14.556962025316455,2116.0
orders,2018-07-25,2018-07-31,7,seasonal_naive,316.0,270.0,46.0,14.556962025316455,2116.0
orders,2018-07-25,2018-07-31,7,linear_regression,316.0,208.10724637681022,107.89275362318978,34.143276463034745,11640.84628439433
orders,2018-07-25,2018-07-31,7,sarima,316.0,270.3222663064833,45.6777336935167,14.454979016935665,2086.455355375831
orders,2018-07-25,2018-07-31,7,ensemble,316.0,239.21475634164676,76.78524365835324,24.299127739985202,5895.973643672676
orders,2018-07-26,2018-07-26,1,naive,245.0,267.0,22.0,8.979591836734693,484.0
orders,2018-07-26,2018-07-26,1,seasonal_naive,245.0,253.0,8.0,3.2653061224489797,64.0
orders,2018-07-26,2018-07-26,1,linear_regression,245.0,197.0143222506399,47.98567774936009,19.58599091810616,2302.6252690654323
orders,2018-07-26,2018-07-26,1,sarima,245.0,255.12217081618198,10.122170816181978,4.131498292319175,102.45834203196613
orders,2018-07-26,2018-07-26,1,ensemble,245.0,226.06824653341096,18.931753466589043,7.727246312893487,358.41128931970627
orders,2018-07-26,2018-08-01,7,naive,308.0,267.0,41.0,13.311688311688311,1681.0
orders,2018-07-26,2018-08-01,7,seasonal_naive,308.0,267.0,41.0,13.311688311688311,1681.0
orders,2018-07-26,2018-08-01,7,linear_regression,308.0,219.59028132992395,88.40971867007605,28.704454113661058,7816.278355321993
orders,2018-07-26,2018-08-01,7,sarima,308.0,275.0521523901884,32.94784760981162,10.697353120068707,1085.5606621193692
orders,2018-07-26,2018-08-01,7,ensemble,308.0,247.32121686005615,60.678783139943846,19.700903616864885,3681.9147233443337
orders,2018-07-27,2018-07-27,1,naive,189.0,245.0,56.0,29.62962962962963,3136.0
orders,2018-07-27,2018-07-27,1,seasonal_naive,189.0,247.0,58.0,30.687830687830687,3364.0
orders,2018-07-27,2018-07-27,1,linear_regression,189.0,167.67877237851647,21.32122762148353,11.281072815599751,454.5947472871122
orders,2018-07-27,2018-07-27,1,sarima,189.0,234.18657858946187,45.186578589461874,23.908242639926918,2041.8268846216142
orders,2018-07-27,2018-07-27,1,ensemble,189.0,200.93267548398916,11.932675483989158,6.313584912163575,142.3887442061959
orders,2018-07-27,2018-08-02,7,naive,298.0,245.0,53.0,17.78523489932886,2809.0
orders,2018-07-27,2018-08-02,7,seasonal_naive,298.0,245.0,53.0,17.78523489932886,2809.0
orders,2018-07-27,2018-08-02,7,linear_regression,298.0,196.5824950269961,101.4175049730039,34.03271978959862,10285.510314949272
orders,2018-07-27,2018-08-02,7,sarima,298.0,254.40094390481127,43.59905609518873,14.630555736640511,1900.8776923914133
orders,2018-07-27,2018-08-02,7,ensemble,298.0,225.49171946590369,72.50828053409631,24.331637763119566,5257.450746011211
orders,2018-07-28,2018-07-28,1,naive,175.0,189.0,14.0,8.0,196.0
orders,2018-07-28,2018-07-28,1,seasonal_naive,175.0,185.0,10.0,5.714285714285714,100.0
orders,2018-07-28,2018-07-28,1,linear_regression,175.0,126.63938618926056,48.36061381073944,27.634636463279676,2338.748968151482
orders,2018-07-28,2018-07-28,1,sarima,175.0,170.2935794878325,4.706420512167512,2.6893831498100065,22.150394037351102
orders,2018-07-28,2018-07-28,1,ensemble,175.0,148.46648283854654,26.53351716145346,15.162009806544834,704.0275329571452
orders,2018-07-28,2018-08-03,7,naive,312.0,189.0,123.0,39.42307692307692,15129.0
orders,2018-07-28,2018-08-03,7,seasonal_naive,312.0,189.0,123.0,39.42307692307692,15129.0
orders,2018-07-28,2018-08-03,7,linear_regression,312.0,164.93634555271615,147.06365444728385,47.13578668182174,21627.71845939011
orders,2018-07-28,2018-08-03,7,sarima,312.0,226.60545043735837,85.39454956264163,27.37004793674411,7292.229095006458
orders,2018-07-28,2018-08-03,7,ensemble,312.0,195.77089799503727,116.22910200496273,37.25291730928293,13509.204152880031
orders,2018-07-29,2018-07-29,1,naive,184.0,175.0,9.0,4.891304347826087,81.0
orders,2018-07-29,2018-07-29,1,seasonal_naive,184.0,214.0,30.0,16.304347826086957,900.0
orders,2018-07-29,2018-07-29,1,linear_regression,184.0,151.46956521739196,32.53043478260804,17.679584120982632,1058.229187145515
orders,2018-07-29,2018-07-29,1,sarima,184.0,199.6706308716975,15.670630871697512,8.516647212879082,245.5686719169991
orders,2018-07-29,2018-07-29,1,ensemble,184.0,175.57009804454475,8.42990195545525,4.581468454051766,71.06324697858825
orders,2018-07-29,2018-08-04,7,naive,242.0,175.0,67.0,27.68595041322314,4489.0
orders,2018-07-29,2018-08-04,7,seasonal_naive,242.0,175.0,67.0,27.68595041322314,4489.0
orders,2018-07-29,2018-08-04,7,linear_regression,242.0,126.08388746803149,115.91611253196851,47.899220054532435,13436.545144523987
orders,2018-07-29,2018-08-04,7,sarima,242.0,187.09062547546125,54.90937452453875,22.689824183693695,3015.039410676065
orders,2018-07-29,2018-08-04,7,ensemble,242.0,156.58725647174637,85.41274352825363,35.29452211911307,7295.336757023232
orders,2018-07-30,2018-07-30,1,naive,280.0,184.0,96.0,34.285714285714285,9216.0
orders,2018-07-30,2018-07-30,1,seasonal_naive,280.0,304.0,24.0,8.571428571428571,576.0
orders,2018-07-30,2018-07-30,1,linear_regression,280.0,226.35549872122613,53.64450127877387,19.158750456704958,2877.7325174483717
orders,2018-07-30,2018-07-30,1,sarima,280.0,257.6853670772009,22.314632922799092,7.9695117581425325,497.94284247926913
orders,2018-07-30,2018-07-30,1,ensemble,280.0,242.02043289921352,37.97956710078648,13.564131107423743,1442.447517163143
orders,2018-07-30,2018-08-05,7,naive,274.0,184.0,90.0,32.846715328467155,8100.0
orders,2018-07-30,2018-08-05,7,seasonal_naive,274.0,184.0,90.0,32.846715328467155,8100.0
orders,2018-07-30,2018-08-05,7,linear_regression,274.0,150.75106564364722,123.24893435635278,44.98136290377839,15190.299819976555
orders,2018-07-30,2018-08-05,7,sarima,274.0,203.52728352113974,70.47271647886026,25.719969517832215,4966.403767909823
orders,2018-07-30,2018-08-05,7,ensemble,274.0,177.13917458239348,96.86082541760652,35.3506662108053,9382.019500580049
orders,2018-07-31,2018-07-31,1,naive,316.0,280.0,36.0,11.39240506329114,1296.0
